player_id,player_name,position,season,week,opponent_team,passing_yards,rushing_yards,receiving_yards,receptions
00-0011224,,TE,1999,2,CHI,0.0,0.0,4.0,1
00-0011328,,WR,1999,2,ATL,0.0,0.0,0.0,0
00-0011378,,QB,1999,2,BUF,121.0,16.0,0.0,0
00-0011399,,RB,1999,2,NYG,0.0,13.0,0.0,0
00-0011425,,TE,1999,2,WAS,0.0,0.0,28.0,2
00-0011434,,QB,1999,2,PIT,48.0,1.0,0.0,0
00-0011551,,TE,1999,2,PHI,0.0,0.0,23.0,2
00-0011601,,WR,1999,2,MIA,0.0,0.0,48.0,2
00-0011675,,RB,1999,2,DEN,0.0,32.0,0.0,0
00-0011727,,WR,1999,2,GB,0.0,0.0,73.0,3
00-0011754,,WR,1999,2,LV,0.0,11.0,86.0,4
00-0011770,,WR,1999,2,NYJ,0.0,0.0,38.0,3
00-0011795,,WR,1999,2,JAX,0.0,0.0,103.0,4
00-0011854,,WR,1999,2,PHI,0.0,0.0,0.0,0
00-0011869,,RB,1999,2,MIA,0.0,59.0,9.0,2
00-0011932,,WR,1999,2,KC,0.0,0.0,0.0,0
00-0012261,,QB,1999,2,CLE,306.0,-1.0,0.0,0
00-0012321,,WR,1999,2,ATL,0.0,0.0,18.0,2
00-0012478,,WR,1999,2,NO,0.0,0.0,49.0,5
00-0012515,,RB,1999,2,LV,0.0,0.0,3.0,1
00-0012603,,RB,1999,2,BUF,0.0,0.0,1.0,1
00-0012642,,WR,1999,2,WAS,0.0,0.0,3.0,1
00-0012726,,QB,1999,2,TB,100.0,2.0,0.0,0
00-0012764,,WR,1999,2,CIN,0.0,0.0,0.0,0
00-0012931,,RB,1999,2,NO,0.0,2.0,61.0,5
00-0012953,,WR,1999,2,LAC,0.0,0.0,10.0,2
00-0012971,,TE,1999,2,PIT,0.0,0.0,19.0,2
00-0013013,,RB,1999,2,MIA,26.0,-1.0,0.0,0
00-0013042,,QB,1999,2,MIA,112.0,4.0,0.0,0
00-0013080,,TE,1999,2,NE,0.0,0.0,31.0,3
00-0013097,,WR,1999,2,SF,0.0,0.0,69.0,2
00-0013232,,WR,1999,2,NYJ,0.0,0.0,0.0,0
00-0013258,,WR,1999,2,CHI,0.0,0.0,21.0,1
00-0013298,,TE,1999,2,CIN,0.0,0.0,10.0,2
00-0013308,,TE,1999,2,PIT,0.0,0.0,10.0,2
00-0013499,,WR,1999,2,NYJ,0.0,0.0,35.0,4
00-0013512,,WR,1999,2,LV,0.0,0.0,82.0,4
00-0013622,,RB,1999,2,PIT,0.0,59.0,0.0,0
00-0013639,,WR,1999,2,NO,0.0,0.0,47.0,5
00-0013712,,TE,1999,2,CIN,0.0,0.0,86.0,4
00-0013728,,TE,1999,2,NYJ,0.0,0.0,29.0,2
00-0013770,,WR,1999,2,DEN,0.0,0.0,24.0,2
00-0013785,,RB,1999,2,GB,0.0,54.0,11.0,1
00-0013792,,TE,1999,2,CLE,0.0,0.0,9.0,1
00-0013888,,WR,1999,2,SEA,0.0,0.0,42.0,3
00-0014211,,TE,1999,2,IND,0.0,0.0,7.0,1
00-0014319,,WR,1999,2,CLE,0.0,0.0,27.0,2
00-0014328,,WR,1999,2,MIA,0.0,0.0,76.0,7
00-0014350,,TE,1999,2,DAL,0.0,0.0,17.0,2
00-0014450,,RB,1999,2,GB,0.0,10.0,0.0,0
00-0014489,,WR,1999,2,DET,0.0,0.0,87.0,4
00-0014544,,WR,1999,2,LAC,0.0,0.0,88.0,6
00-0014655,,TE,1999,2,NYG,0.0,0.0,3.0,1
00-0014722,,TE,1999,2,KC,0.0,0.0,52.0,6
00-0014742,,RB,1999,2,TEN,0.0,3.0,8.0,2
00-0014759,,RB,1999,2,DEN,0.0,7.0,7.0,3
00-0014790,,WR,1999,2,TEN,0.0,0.0,7.0,1
00-0014918,,WR,1999,2,IND,0.0,0.0,16.0,2
00-0015048,,TE,1999,2,GB,0.0,0.0,74.0,1
00-0015082,,QB,1999,2,LAC,100.0,4.0,0.0,0
00-0015091,,RB,1999,2,NYJ,0.0,113.0,0.0,0
00-0015152,,RB,1999,2,KC,0.0,7.0,16.0,2
00-0015165,,RB,1999,2,ATL,0.0,109.0,1.0,1
00-0015195,,TE,1999,2,TEN,0.0,0.0,2.0,1
00-0015218,,WR,1999,2,CAR,0.0,0.0,115.0,10
00-0015242,,RB,1999,2,SF,0.0,11.0,0.0,0
00-0015286,,RB,1999,2,LV,0.0,24.0,6.0,1
00-0015452,,TE,1999,2,BUF,0.0,0.0,13.0,2
00-0015507,,WR,1999,2,GB,0.0,0.0,13.0,1
00-0015523,,RB,1999,2,TB,0.0,42.0,22.0,2
00-0015698,,RB,1999,2,CAR,0.0,124.0,11.0,1
00-0015700,,QB,1999,2,BAL,138.0,51.0,0.0,0
00-0015723,,WR,1999,2,CIN,0.0,0.0,32.0,4
00-0015751,,WR,1999,2,NO,0.0,0.0,12.0,2
00-0015759,,WR,1999,2,BUF,0.0,0.0,0.0,0
00-0016098,,RB,1999,2,CAR,0.0,27.0,0.0,0
00-0016214,,WR,1999,2,CLE,0.0,0.0,84.0,6
00-0016321,,RB,1999,2,CLE,0.0,6.0,15.0,2
00-0016550,,WR,1999,2,WAS,0.0,0.0,105.0,5
00-0016654,,WR,1999,2,ATL,0.0,8.0,0.0,0
00-0017109,,TE,1999,2,JAX,0.0,0.0,53.0,5
00-0017160,,WR,1999,2,BUF,0.0,0.0,1.0,1
00-0017162,,WR,1999,2,BAL,0.0,3.0,31.0,2
00-0017209,,RB,1999,2,ATL,0.0,15.0,4.0,1
00-0017218,,RB,1999,2,IND,0.0,18.0,16.0,1
00-0017322,,RB,1999,2,CHI,0.0,92.0,34.0,3
00-0017356,,TE,1999,2,TB,0.0,0.0,0.0,0
00-0017415,,QB,1999,2,NYG,0.0,-2.0,0.0,0
00-0017470,,WR,1999,2,NYG,0.0,-4.0,59.0,4
00-0017480,,TE,1999,2,SEA,0.0,0.0,17.0,3
00-0017486,,RB,1999,2,MIN,0.0,79.0,2.0,1
00-0017860,,WR,1999,2,NYJ,0.0,0.0,40.0,3
00-0017896,,RB,1999,2,LAC,0.0,0.0,17.0,2
00-0017915,,RB,1999,2,SF,0.0,80.0,5.0,3
00-0018343,,TE,1999,2,CLE,0.0,0.0,80.0,9
00-0018441,,QB,1999,2,NO,258.0,13.0,0.0,0
00-0000145,,WR,1999,3,DET,0.0,0.0,69.0,3
00-0000166,,TE,1999,3,NYJ,0.0,0.0,62.0,4
00-0000232,,RB,1999,3,NYG,0.0,50.0,0.0,1
00-0000242,,TE,1999,3,LV,0.0,0.0,3.0,1
00-0000387,,WR,1999,3,DEN,0.0,2.0,18.0,2
00-0000422,,WR,1999,3,CLE,0.0,0.0,16.0,1
00-0000721,,RB,1999,3,TEN,0.0,0.0,7.0,1
00-0000745,,RB,1999,3,NE,0.0,3.0,46.0,5
00-0000765,,WR,1999,3,TEN,0.0,0.0,0.0,0
00-0000865,,QB,1999,3,KC,213.0,12.0,0.0,0
00-0000871,,RB,1999,3,SF,0.0,1.0,0.0,0
00-0000883,,TE,1999,3,CAR,0.0,0.0,7.0,1
00-0001112,,RB,1999,3,NE,0.0,1.0,0.0,0
00-0001215,,RB,1999,3,SEA,0.0,39.0,9.0,2
00-0001218,,QB,1999,3,CIN,204.0,0.0,0.0,0
00-0001224,,RB,1999,3,CIN,0.0,132.0,4.0,1
00-0001317,,WR,1999,3,SEA,0.0,0.0,0.0,0
00-0001335,,QB,1999,3,CAR,251.0,9.0,0.0,0
00-0001361,,QB,1999,3,NYG,233.0,0.0,0.0,0
00-0001525,,RB,1999,3,BUF,0.0,0.0,2.0,4
00-0001532,,WR,1999,3,SF,0.0,0.0,0.0,0
00-0001582,,WR,1999,3,PIT,0.0,-14.0,0.0,0
00-0001627,,WR,1999,3,MIN,0.0,0.0,72.0,4
00-0001661,,TE,1999,3,TEN,0.0,0.0,12.0,2
00-0001766,,TE,1999,3,CHI,0.0,0.0,15.0,2
00-0001842,,WR,1999,3,LV,0.0,0.0,51.0,3
00-0001862,,TE,1999,3,BUF,0.0,0.0,52.0,3
00-0002058,,WR,1999,3,CHI,0.0,0.0,121.0,9
00-0002068,,WR,1999,3,NYG,0.0,0.0,50.0,4
00-0002099,,WR,1999,3,ATL,0.0,11.0,68.0,3
00-0002102,,TE,1999,3,SEA,0.0,0.0,25.0,3
00-0002110,,QB,1999,3,TEN,232.0,33.0,0.0,0
00-0002544,,WR,1999,3,LA,0.0,0.0,21.0,2
00-0002586,,TE,1999,3,BAL,0.0,0.0,0.0,0
00-0002701,,WR,1999,3,CIN,0.0,0.0,35.0,3
00-0002713,,RB,1999,3,NYG,0.0,10.0,8.0,2
00-0002721,,WR,1999,3,GB,0.0,0.0,85.0,4
00-0002743,,RB,1999,3,CAR,0.0,0.0,0.0,0
00-0002787,,QB,1999,3,CLE,165.0,56.0,0.0,0
00-0002876,,QB,1999,3,LA,28.0,0.0,0.0,0
00-0003142,,TE,1999,3,NYG,0.0,0.0,33.0,3
00-0003378,,WR,1999,3,NYJ,0.0,0.0,75.0,5
00-0003396,,WR,1999,3,LV,0.0,0.0,28.0,3
00-0003441,,WR,1999,3,TB,0.0,0.0,21.0,1
00-0003535,,QB,1999,3,BAL,122.0,49.0,0.0,0
00-0003681,,TE,1999,3,NE,0.0,0.0,6.0,1
00-0003700,,WR,1999,3,KC,0.0,20.0,48.0,2
00-0003761,,QB,1999,3,GB,244.0,5.0,0.0,0
00-0004052,,RB,1999,3,NYJ,0.0,94.0,8.0,1
00-0004054,,RB,1999,3,TB,0.0,53.0,0.0,0
00-0004063,,TE,1999,3,MIN,0.0,0.0,0.0,0
00-0004077,,WR,1999,3,PIT,0.0,0.0,105.0,5
00-0004293,,QB,1999,3,DEN,126.0,17.0,0.0,0
00-0004294,,TE,1999,3,LAC,0.0,0.0,36.0,3
00-0004304,,RB,1999,3,CAR,0.0,108.0,24.0,3
00-0004386,,WR,1999,3,TB,0.0,0.0,0.0,0
00-0004463,,WR,1999,3,BUF,0.0,0.0,8.0,1
00-0004574,,TE,1999,3,CHI,0.0,0.0,35.0,3
00-0004640,,RB,1999,3,DEN,0.0,15.0,82.0,9
00-0004694,,WR,1999,3,JAX,0.0,0.0,79.0,6
00-0004705,,WR,1999,3,WAS,0.0,0.0,39.0,2
00-0004780,,WR,1999,3,SEA,0.0,0.0,72.0,6
00-0004888,,WR,1999,3,DEN,0.0,0.0,14.0,1
00-0004915,,WR,1999,3,LV,0.0,0.0,42.0,3
00-0004916,,RB,1999,3,LV,0.0,34.0,37.0,4
00-0004972,,RB,1999,3,CLE,0.0,13.0,37.0,2
00-0005060,,TE,1999,3,ARI,0.0,0.0,0.0,0
00-0005092,,RB,1999,3,ATL,0.0,105.0,67.0,5
00-0005101,,TE,1999,3,PIT,0.0,0.0,30.0,2
00-0005106,,QB,1999,3,MIN,304.0,7.0,0.0,0
00-0005231,,WR,1999,3,BUF,0.0,0.0,11.0,1
00-0005324,,RB,1999,3,IND,0.0,14.0,0.0,0
00-0005363,,QB,1999,3,PHI,175.0,32.0,0.0,0
00-0005562,,WR,1999,3,MIN,0.0,0.0,56.0,4
00-0005616,,WR,1999,3,NYJ,0.0,0.0,0.0,0
00-0005741,,QB,1999,3,CHI,295.0,47.0,0.0,0
00-0005755,,QB,1999,3,ARI,30.0,9.0,0.0,0
00-0005779,,RB,1999,3,ARI,0.0,75.0,0.0,3
00-0005883,,RB,1999,3,JAX,0.0,57.0,36.0,4
00-0006043,,WR,1999,3,NYG,0.0,0.0,95.0,5
00-0006047,,TE,1999,3,GB,0.0,0.0,13.0,2
00-0006101,,TE,1999,3,DET,0.0,0.0,72.0,7
00-0006210,,WR,1999,3,IND,0.0,0.0,48.0,4
00-0006212,,QB,1999,3,NE,216.0,12.0,0.0,0
00-0006299,,QB,1999,3,LA,146.0,9.0,0.0,0
00-0006300,,QB,1999,3,DET,235.0,6.0,0.0,0
00-0006322,,WR,1999,3,LAC,0.0,0.0,29.0,3
00-0006324,,TE,1999,3,WAS,0.0,0.0,2.0,1
00-0006331,,WR,1999,3,DEN,0.0,0.0,7.0,1
00-0006423,,QB,1999,3,TB,132.0,0.0,0.0,0
00-0006431,,WR,1999,3,CAR,0.0,0.0,7.0,1
00-0006456,,RB,1999,3,TB,0.0,0.0,5.0,2
00-0006627,,WR,1999,3,ATL,0.0,0.0,17.0,2
00-0006803,,RB,1999,3,LA,0.0,50.0,34.0,1
00-0006808,,QB,1999,3,IND,188.0,22.0,0.0,0
00-0006848,,TE,1999,3,SF,0.0,0.0,31.0,4
00-0006977,,WR,1999,3,ARI,0.0,0.0,7.0,1
00-0006994,,WR,1999,3,LA,0.0,0.0,0.0,0
00-0007024,,WR,1999,3,LAC,0.0,4.0,196.0,13
00-0007103,,WR,1999,3,GB,0.0,0.0,0.0,0
00-0007120,,WR,1999,3,SEA,0.0,0.0,63.0,5
00-0007468,,WR,1999,3,NE,0.0,0.0,47.0,4
00-0007520,,RB,1999,3,GB,0.0,1.0,0.0,0
00-0007681,,WR,1999,3,ATL,0.0,0.0,47.0,2
00-0007744,,WR,1999,3,DET,0.0,0.0,35.0,2
00-0007969,,RB,1999,3,SEA,0.0,19.0,12.0,1
00-0008046,,RB,1999,3,KC,0.0,20.0,21.0,1
00-0008059,,WR,1999,3,CLE,0.0,0.0,49.0,2
00-0008190,,TE,1999,3,PHI,0.0,0.0,5.0,1
00-0008210,,WR,1999,3,CAR,0.0,0.0,33.0,3
00-0008241,,RB,1999,3,LAC,0.0,36.0,36.0,3
00-0008300,,WR,1999,3,CIN,0.0,0.0,17.0,1
00-0008313,,WR,1999,3,NYG,0.0,0.0,35.0,4
00-0008329,,WR,1999,3,BUF,0.0,0.0,0.0,0
00-0008400,,WR,1999,3,CHI,0.0,0.0,29.0,2
00-0008430,,RB,1999,3,CIN,0.0,0.0,0.0,0
00-0008442,,QB,1999,3,NYJ,241.0,1.0,0.0,0
00-0008454,,WR,1999,3,BUF,0.0,0.0,45.0,4
00-0008560,,WR,1999,3,BAL,0.0,0.0,18.0,2
00-0008561,,WR,1999,3,WAS,0.0,0.0,27.0,3
00-0008570,,RB,1999,3,NE,0.0,18.0,18.0,3
00-0008612,,QB,1999,3,PHI,11.0,25.0,0.0,0
00-0008723,,TE,1999,3,TEN,0.0,0.0,15.0,2
00-0008749,,TE,1999,3,IND,0.0,0.0,45.0,5
00-0008921,,RB,1999,3,CHI,0.0,4.0,3.0,1
00-0009038,,RB,1999,3,CHI,0.0,18.0,22.0,2
00-0009237,,TE,1999,3,CIN,0.0,0.0,0.0,0
00-0009288,,RB,1999,3,BAL,0.0,51.0,74.0,6
00-0009311,,QB,1999,3,PIT,265.0,-3.0,0.0,0
00-0009443,,TE,1999,3,LA,0.0,0.0,2.0,2
00-0009599,,RB,1999,3,CIN,0.0,5.0,19.0,2
00-0009829,,RB,1999,3,MIN,0.0,49.0,84.0,9
00-0009869,,WR,1999,3,CLE,0.0,1.0,23.0,3
00-0010007,,WR,1999,3,DET,0.0,0.0,36.0,4
00-0010092,,WR,1999,3,PHI,0.0,0.0,11.0,1
00-0010346,,QB,1999,3,LAC,404.0,14.0,0.0,0
00-0010442,,RB,1999,3,WAS,0.0,85.0,1.0,2
00-0010539,,WR,1999,3,LA,0.0,0.0,51.0,4
00-0010560,,QB,1999,3,LV,173.0,-1.0,0.0,0
00-0010599,,WR,1999,3,PIT,0.0,0.0,28.0,3
00-0010650,,WR,1999,3,TB,0.0,0.0,26.0,3
00-0010668,,WR,1999,3,TEN,0.0,0.0,55.0,4
00-0010762,,WR,1999,3,SF,0.0,0.0,43.0,2
00-0010859,,TE,1999,3,CAR,0.0,0.0,24.0,1
00-0011022,,QB,1999,3,BUF,34.0,10.0,0.0,0
00-0011044,,QB,1999,3,LV,38.0,0.0,0.0,0
00-0011068,,TE,1999,3,SF,0.0,0.0,7.0,1
00-0011081,,RB,1999,3,IND,0.0,59.0,16.0,2
00-0011187,,WR,1999,3,CHI,0.0,0.0,15.0,1
00-0011213,,WR,1999,3,LV,0.0,0.0,9.0,2
00-0011378,,QB,1999,3,WAS,227.0,6.0,0.0,0
00-0011399,,RB,1999,3,NYJ,0.0,2.0,15.0,2
00-0011425,,TE,1999,3,NE,0.0,0.0,30.0,3
00-0011551,,TE,1999,3,DEN,0.0,0.0,0.0,0
00-0011675,,RB,1999,3,DET,0.0,16.0,0.0,0
00-0011727,,WR,1999,3,KC,0.0,0.0,31.0,2
00-0011754,,WR,1999,3,GB,0.0,0.0,13.0,2
00-0011770,,WR,1999,3,PHI,0.0,1.0,37.0,3
00-0011795,,WR,1999,3,CIN,0.0,0.0,117.0,8
00-0011869,,RB,1999,3,SF,0.0,42.0,10.0,1
00-0012261,,QB,1999,3,JAX,204.0,1.0,0.0,0
00-0012478,,WR,1999,3,ARI,0.0,0.0,59.0,4
00-0012480,,RB,1999,3,LA,0.0,6.0,0.0,0
00-0012515,,RB,1999,3,GB,0.0,0.0,6.0,1
00-0012603,,RB,1999,3,WAS,0.0,51.0,14.0,1
00-0012637,,WR,1999,3,LAC,0.0,0.0,55.0,4
00-0012642,,WR,1999,3,NE,0.0,0.0,0.0,0
00-0012726,,QB,1999,3,BUF,137.0,6.0,0.0,0
00-0012764,,WR,1999,3,IND,0.0,0.0,0.0,0
00-0012931,,RB,1999,3,ARI,0.0,102.0,15.0,3
00-0012953,,WR,1999,3,CAR,0.0,0.0,58.0,5
00-0012971,,TE,1999,3,CLE,0.0,0.0,13.0,1
00-0013013,,RB,1999,3,SF,0.0,35.0,11.0,1
00-0013042,,QB,1999,3,SF,176.0,20.0,0.0,0
00-0013080,,TE,1999,3,LAC,0.0,0.0,15.0,1
00-0013232,,WR,1999,3,PHI,0.0,0.0,9.0,1
00-0013258,,WR,1999,3,PIT,0.0,0.0,90.0,6
00-0013268,,WR,1999,3,ATL,0.0,0.0,0.0,0
00-0013422,,TE,1999,3,KC,0.0,0.0,3.0,1
00-0013499,,WR,1999,3,PHI,0.0,0.0,41.0,3
00-0013512,,WR,1999,3,GB,0.0,0.0,108.0,6
00-0013622,,RB,1999,3,CLE,0.0,113.0,27.0,3
00-0013639,,WR,1999,3,ARI,0.0,0.0,28.0,3
00-0013712,,TE,1999,3,IND,0.0,0.0,9.0,1
00-0013728,,TE,1999,3,PHI,0.0,0.0,22.0,2
00-0013770,,WR,1999,3,DET,0.0,0.0,8.0,1
00-0013785,,RB,1999,3,KC,0.0,66.0,46.0,3
00-0013792,,TE,1999,3,JAX,0.0,0.0,12.0,1
00-0013888,,WR,1999,3,LV,0.0,0.0,29.0,2
00-0013958,,RB,1999,3,SEA,0.0,0.0,0.0,0
00-0014319,,WR,1999,3,JAX,0.0,0.0,0.0,0
00-0014328,,WR,1999,3,SF,0.0,0.0,74.0,7
00-0014350,,TE,1999,3,LA,0.0,0.0,29.0,4
00-0014450,,RB,1999,3,KC,0.0,0.0,33.0,3
00-0014489,,WR,1999,3,MIN,0.0,0.0,85.0,5
00-0014544,,WR,1999,3,CAR,0.0,0.0,78.0,7
00-0014655,,TE,1999,3,NYJ,0.0,0.0,0.0,0
00-0014722,,TE,1999,3,TB,0.0,0.0,39.0,5
00-0014759,,RB,1999,3,DET,0.0,46.0,15.0,3
00-0014790,,WR,1999,3,BAL,0.0,0.0,14.0,1
00-0015048,,TE,1999,3,KC,0.0,0.0,31.0,4
00-0015063,,WR,1999,3,BUF,0.0,0.0,12.0,1
00-0015091,,RB,1999,3,PHI,0.0,64.0,0.0,0
00-0015218,,WR,1999,3,TEN,0.0,0.0,129.0,10
00-0015286,,RB,1999,3,GB,0.0,85.0,19.0,3
00-0015290,,WR,1999,3,TB,0.0,0.0,24.0,2
00-0015507,,WR,1999,3,KC,0.0,0.0,0.0,0
00-0015523,,RB,1999,3,BUF,0.0,6.0,19.0,4
00-0015698,,RB,1999,3,TEN,0.0,98.0,1.0,2
00-0015700,,QB,1999,3,SEA,61.0,3.0,0.0,0
00-0015723,,WR,1999,3,IND,0.0,0.0,24.0,2
00-0015751,,WR,1999,3,ARI,0.0,0.0,4.0,2
00-0015759,,WR,1999,3,WAS,0.0,0.0,0.0,0
00-0016214,,WR,1999,3,JAX,0.0,0.0,42.0,2
00-0016321,,RB,1999,3,JAX,0.0,-7.0,1.0,1
00-0016538,,QB,1999,3,SEA,141.0,4.0,0.0,0
00-0016550,,WR,1999,3,NE,0.0,0.0,69.0,7
00-0016811,,WR,1999,3,KC,0.0,0.0,0.0,0
00-0016838,,QB,1999,3,PHI,9.0,-1.0,0.0,0
00-0017109,,TE,1999,3,CIN,0.0,0.0,4.0,1
00-0017160,,WR,1999,3,WAS,0.0,0.0,73.0,3
00-0017162,,WR,1999,3,SEA,0.0,0.0,18.0,2
00-0017200,,QB,1999,3,ATL,275.0,7.0,0.0,0
00-0017218,,RB,1999,3,NYG,0.0,7.0,12.0,1
00-0017303,,RB,1999,3,ATL,0.0,20.0,0.0,0
00-0017322,,RB,1999,3,PIT,0.0,98.0,12.0,2
00-0017356,,TE,1999,3,BUF,0.0,0.0,22.0,2
00-0017470,,WR,1999,3,NYJ,0.0,0.0,84.0,4
00-0017480,,TE,1999,3,LV,0.0,0.0,9.0,3
00-0017486,,RB,1999,3,CHI,0.0,41.0,14.0,2
00-0017697,,WR,1999,3,LAC,0.0,0.0,37.0,2
00-0017860,,WR,1999,3,PHI,0.0,13.0,14.0,2
00-0017892,,RB,1999,3,GB,0.0,10.0,0.0,0
00-0017896,,RB,1999,3,CAR,0.0,4.0,0.0,0
00-0017924,,TE,1999,3,ATL,0.0,0.0,31.0,2
00-0018343,,TE,1999,3,JAX,0.0,0.0,34.0,3
00-0018441,,QB,1999,3,ARI,92.0,12.0,0.0,0
00-0018501,,RB,1999,3,SEA,0.0,0.0,3.0,1
00-0018608,,TE,1999,3,IND,0.0,0.0,46.0,1
00-0000003,,RB,1999,4,BUF,0.0,2.0,0.0,0
00-0000104,,QB,1999,4,ARI,186.0,1.0,0.0,0
00-0000145,,WR,1999,4,LAC,0.0,0.0,14.0,1
00-0000166,,TE,1999,4,CAR,0.0,0.0,5.0,1
00-0000210,,RB,1999,4,NO,0.0,4.0,0.0,0
00-0000232,,RB,1999,4,CLE,0.0,68.0,0.0,0
00-0000387,,WR,1999,4,MIN,0.0,0.0,94.0,7
00-0000422,,WR,1999,4,ATL,0.0,0.0,54.0,1
00-0000721,,RB,1999,4,PIT,0.0,2.0,3.0,1
00-0000745,,RB,1999,4,PHI,0.0,0.0,6.0,2
00-0000856,,RB,1999,4,LA,0.0,27.0,6.0,1
00-0000883,,TE,1999,4,LA,0.0,0.0,30.0,3
00-0000942,,RB,1999,4,TEN,0.0,4.0,27.0,2
00-0000969,,WR,1999,4,CHI,0.0,0.0,0.0,0
00-0001103,,RB,1999,4,NO,0.0,0.0,27.0,3
00-0001215,,RB,1999,4,JAX,0.0,58.0,27.0,4
00-0001218,,QB,1999,4,WAS,334.0,0.0,0.0,0
00-0001224,,RB,1999,4,WAS,0.0,142.0,12.0,1
00-0001317,,WR,1999,4,JAX,0.0,0.0,18.0,2
00-0001335,,QB,1999,4,LA,114.0,14.0,0.0,0
00-0001361,,QB,1999,4,CLE,389.0,-1.0,0.0,0
00-0001525,,RB,1999,4,NYG,0.0,5.0,6.0,1
00-0001532,,WR,1999,4,DAL,0.0,0.0,11.0,2
00-0001661,,TE,1999,4,PIT,0.0,0.0,20.0,2
00-0001766,,TE,1999,4,SEA,0.0,0.0,0.0,0
00-0001783,,WR,1999,4,CLE,0.0,0.0,27.0,2
00-0001785,,QB,1999,4,NYJ,22.0,17.0,0.0,0
00-0001842,,WR,1999,4,NO,0.0,0.0,4.0,1
00-0001862,,TE,1999,4,NYG,0.0,0.0,32.0,1
00-0001907,,QB,1999,4,DAL,30.0,0.0,0.0,0
00-0001938,,RB,1999,4,PHI,0.0,80.0,1.0,1
00-0002058,,WR,1999,4,SEA,0.0,0.0,56.0,4
00-0002068,,WR,1999,4,CLE,0.0,0.0,59.0,4
00-0002099,,WR,1999,4,CIN,0.0,0.0,152.0,6
00-0002102,,TE,1999,4,JAX,0.0,0.0,5.0,1
00-0002110,,QB,1999,4,PIT,85.0,21.0,0.0,0
00-0002459,,RB,1999,4,KC,0.0,0.0,18.0,1
00-0002544,,WR,1999,4,BAL,0.0,0.0,53.0,4
00-0002586,,TE,1999,4,NE,0.0,0.0,0.0,0
00-0002701,,WR,1999,4,WAS,0.0,4.0,62.0,3
00-0002713,,RB,1999,4,CLE,0.0,4.0,9.0,2
00-0002721,,WR,1999,4,TB,0.0,0.0,41.0,6
00-0002787,,QB,1999,4,ATL,192.0,3.0,0.0,0
00-0002861,,TE,1999,4,NYJ,0.0,0.0,13.0,1
00-0002942,,WR,1999,4,NE,0.0,0.0,23.0,2
00-0003039,,TE,1999,4,TEN,0.0,0.0,29.0,3
00-0003103,,TE,1999,4,CHI,0.0,0.0,13.0,1
00-0003128,,TE,1999,4,TEN,0.0,0.0,39.0,2
00-0003142,,TE,1999,4,CLE,0.0,0.0,0.0,0
00-0003175,,WR,1999,4,DAL,0.0,0.0,11.0,1
00-0003271,,RB,1999,4,BUF,0.0,47.0,5.0,2
00-0003292,,QB,1999,4,PHI,86.0,-2.0,0.0,0
00-0003378,,WR,1999,4,CAR,0.0,0.0,134.0,5
00-0003396,,WR,1999,4,NO,0.0,0.0,103.0,8
00-0003441,,WR,1999,4,NYJ,0.0,0.0,0.0,0
00-0003535,,QB,1999,4,NE,201.0,1.0,0.0,0
00-0003663,,RB,1999,4,SEA,0.0,11.0,0.0,0
00-0003681,,TE,1999,4,PHI,0.0,0.0,3.0,1
00-0003761,,QB,1999,4,TB,275.0,3.0,0.0,0
00-0003944,,WR,1999,4,ATL,0.0,0.0,8.0,1
00-0004052,,RB,1999,4,CAR,0.0,72.0,0.0,0
00-0004054,,RB,1999,4,NYJ,0.0,18.0,0.0,0
00-0004077,,WR,1999,4,LV,0.0,0.0,17.0,1
00-0004172,,TE,1999,4,ATL,0.0,0.0,3.0,1
00-0004293,,QB,1999,4,MIN,301.0,2.0,0.0,0
00-0004304,,RB,1999,4,LA,0.0,39.0,0.0,1
00-0004524,,TE,1999,4,BUF,0.0,0.0,29.0,3
00-0004574,,TE,1999,4,SEA,0.0,0.0,40.0,4
00-0004640,,RB,1999,4,MIN,0.0,49.0,52.0,4
00-0004694,,WR,1999,4,SF,0.0,0.0,25.0,2
00-0004705,,WR,1999,4,DEN,0.0,0.0,0.0,0
00-0004780,,WR,1999,4,JAX,0.0,0.0,22.0,2
00-0004915,,WR,1999,4,NO,0.0,0.0,33.0,4
00-0004916,,RB,1999,4,NO,0.0,83.0,2.0,1
00-0004972,,RB,1999,4,ATL,0.0,4.0,0.0,0
00-0005060,,TE,1999,4,TEN,0.0,0.0,0.0,0
00-0005092,,RB,1999,4,CIN,0.0,23.0,17.0,3
00-0005101,,TE,1999,4,LV,0.0,0.0,9.0,1
00-0005324,,RB,1999,4,KC,0.0,7.0,7.0,3
00-0005363,,QB,1999,4,MIA,186.0,29.0,0.0,0
00-0005616,,WR,1999,4,CAR,0.0,0.0,23.0,2
00-0005668,,WR,1999,4,BUF,0.0,0.0,46.0,3
00-0005741,,QB,1999,4,SEA,220.0,13.0,0.0,0
00-0005755,,QB,1999,4,TEN,243.0,8.0,0.0,0
00-0005779,,RB,1999,4,TEN,0.0,69.0,47.0,4
00-0005794,,QB,1999,4,ARI,0.0,-2.0,0.0,0
00-0005883,,RB,1999,4,SF,0.0,26.0,81.0,3
00-0005885,,QB,1999,4,TB,0.0,0.0,0.0,0
00-0005903,,WR,1999,4,BAL,0.0,0.0,48.0,3
00-0006043,,WR,1999,4,CLE,0.0,0.0,214.0,13
00-0006047,,TE,1999,4,TB,0.0,0.0,37.0,2
